NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
273,20,23,127.0609412,37.61296776,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
274,21,23,127.0413863,37.66066431,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
275,22,23,126.8164618,37.58476484,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
276,23,23,127.0737078,37.55983509,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
277,1,24,127.0668206,37.57603432,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
278,2,24,126.8602541,37.49667843,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
279,3,24,127.1034226,37.50766,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
280,4,24,127.0356428,37.49028717,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
281,5,24,127.129303,37.53658752,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
282,6,24,127.0785766,37.49946173,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
283,7,24,126.9060274,37.57353209,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
284,8,24,127.0169049,37.58936078,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
285,9,24,126.8270683,37.53885739,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
286,10,24,126.8771776,37.50217699,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
287,11,24,126.8475203,37.52995871,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
288,12,24,126.9022103,37.48427922,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
289,13,24,127.058973,37.56248502,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
290,14,24,126.8608626,37.55797338,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
291,15,24,126.8316682,37.53077141,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
292,16,24,126.8374145,37.52088897,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
293,17,24,127.1317174,37.50594889,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
294,18,24,127.032418,37.64440506,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
295,19,24,126.8978669,37.46172322,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
296,20,24,127.0609412,37.61296776,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
297,21,24,127.0413863,37.66066431,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
298,22,24,126.8995368,37.53564274,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
299,23,24,126.8164618,37.58476484,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
300,24,24,127.0737078,37.55983509,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
301,1,25,127.0668206,37.57603432,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
302,2,25,126.8602541,37.49667843,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
303,3,25,127.1034226,37.50766,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
304,4,25,127.0356428,37.49028717,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
305,5,25,127.129303,37.53658752,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
306,6,25,127.0785766,37.49946173,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
307,7,25,126.9060274,37.57353209,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
308,8,25,127.0169049,37.58936078,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
309,9,25,126.8270683,37.53885739,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
310,10,25,126.8771776,37.50217699,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
311,11,25,126.8475203,37.52995871,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
312,12,25,126.9022103,37.48427922,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
313,13,25,127.058973,37.56248502,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
314,14,25,126.8608626,37.55797338,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
315,15,25,126.8316682,37.53077141,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
316,16,25,126.8374145,37.52088897,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
317,17,25,127.1317174,37.50594889,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
318,18,25,127.032418,37.64440506,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
319,19,25,126.8978669,37.46172322,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
320,20,25,127.0609412,37.61296776,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
321,21,25,127.0413863,37.66066431,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
322,22,25,126.8995368,37.53564274,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
323,23,25,127.075778,37.59409379,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
324,24,25,126.8164618,37.58476484,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
325,25,25,127.0737078,37.55983509,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
326,1,26,127.0668206,37.57603432,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
327,2,26,126.8602541,37.49667843,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
328,3,26,127.1034226,37.50766,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
329,4,26,127.0356428,37.49028717,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
330,5,26,127.129303,37.53658752,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
331,6,26,127.0785766,37.49946173,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
332,7,26,126.9060274,37.57353209,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
333,8,26,127.0169049,37.58936078,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
334,9,26,126.8270683,37.53885739,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
335,10,26,126.8771776,37.50217699,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
336,11,26,126.8475203,37.52995871,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
337,12,26,126.9022103,37.48427922,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
338,13,26,127.058973,37.56248502,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
339,14,26,126.8608626,37.55797338,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
340,15,26,126.8316682,37.53077141,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
341,16,26,126.8374145,37.52088897,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
342,17,26,127.1317174,37.50594889,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
343,18,26,127.032418,37.64440506,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
344,19,26,126.8978669,37.46172322,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
345,20,26,127.0609412,37.61296776,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
346,21,26,127.0413863,37.66066431,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
347,22,26,126.8995368,37.53564274,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
348,23,26,127.075778,37.59409379,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
349,24,26,126.929239,37.49973594,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
350,25,26,126.8164618,37.58476484,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
351,26,26,127.0737078,37.55983509,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
352,1,27,127.0668206,37.57603432,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
353,2,27,126.8602541,37.49667843,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
354,3,27,127.1034226,37.50766,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
355,4,27,127.0356428,37.49028717,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
356,5,27,127.129303,37.53658752,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
357,6,27,127.0785766,37.49946173,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
358,7,27,126.9060274,37.57353209,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
359,8,27,127.0169049,37.58936078,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
360,9,27,126.8270683,37.53885739,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
361,10,27,126.8771776,37.50217699,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
362,11,27,126.8475203,37.52995871,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
363,12,27,126.9022103,37.48427922,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
364,13,27,127.058973,37.56248502,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
365,14,27,126.8608626,37.55797338,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
366,15,27,126.8316682,37.53077141,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
367,16,27,126.8374145,37.52088897,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
368,17,27,127.1317174,37.50594889,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
369,18,27,127.032418,37.64440506,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
370,19,27,126.8978669,37.46172322,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
371,20,27,127.0609412,37.61296776,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
372,21,27,127.0413863,37.66066431,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
373,22,27,126.8995368,37.53564274,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
374,23,27,127.075778,37.59409379,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
375,24,27,126.929239,37.49973594,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 237
376,25,27,127.0840381,37.53463405,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
377,26,27,126.8164618,37.58476484,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
378,27,27,127.0737078,37.55983509,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
379,1,28,127.0668206,37.57603432,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
380,2,28,126.8602541,37.49667843,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
381,3,28,127.1034226,37.50766,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
382,4,28,127.0356428,37.49028717,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
383,5,28,127.129303,37.53658752,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
384,6,28,127.0785766,37.49946173,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
385,7,28,126.9060274,37.57353209,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
386,8,28,127.0169049,37.58936078,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
387,9,28,126.8270683,37.53885739,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
388,10,28,126.8771776,37.50217699,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
389,11,28,126.8475203,37.52995871,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
390,12,28,126.9022103,37.48427922,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
391,13,28,127.058973,37.56248502,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
392,14,28,126.8608626,37.55797338,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
393,15,28,126.8316682,37.53077141,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
394,16,28,126.8374145,37.52088897,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
395,17,28,127.1317174,37.50594889,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
396,18,28,127.032418,37.64440506,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
397,19,28,126.8978669,37.46172322,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
398,20,28,127.0609412,37.61296776,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
399,21,28,127.0413863,37.66066431,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
400,22,28,126.8995368,37.53564274,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
401,23,28,127.075778,37.59409379,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
402,24,28,126.929239,37.49973594,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
403,25,28,127.0840381,37.53463405,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
404,26,28,126.8376614,37.49294851,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
405,27,28,126.8164618,37.58476484,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
406,28,28,127.0737078,37.55983509,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
407,1,29,127.0668206,37.57603432,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
